incident_id,trace,priority
INC0000571,[S]N;[S]A;[L]A;[L]A;[S]R;[S]C;,3 - Moderate
INC0000572,[L]N;[S]N;[L]N;[L]A;[S]A;[L]A;[L]A;[L]A;[L]A;[L]W;[S]R;[S]C;,3 - Moderate
INC0000574,[S]N;[S]A;[L]A;[L]W;[L]A;[S]R;[S]C;,4 - Low
INC0000576,[S]N;[S]A;[L]A;[L]A;[S]R;[S]C;,2 - High
INC0000577,[S]N;[L]N;[L]A;[L]A;[L]A;[L]A;[L]A;[L]A;[L]A;[L]A;[S]A;[S]R;[S]C;,3 - Moderate
INC0000579,[S]N;[L]N;[M]A;[L]N;[L]N;[L]N;[S]R;[S]C;,3 - Moderate
INC0000582,[S]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0000583,[S]N;[L]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0000587,[M]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0000588,[S]N;[L]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0000590,[S]N;[L]N;[L]N;[S]A;[L]W;[L]W;[L]W;[L]W;[S]R;[S]C;,4 - Low
INC0000591,[S]N;[S]A;[L]A;[L]A;[L]A;[L]A;[L]A;[L]A;[L]A;[L]A;[L]A;[L]W;[L]W;[L]W;[S]R;[S]C;,3 - Moderate
INC0000592,[L]N;[S]N;[L]N;[L]N;[L]A;[L]A;[L]A;[S]A;[L]W;[L]W;[S]R;[S]C;,3 - Moderate
INC0000594,[M]N;[S]A;[L]A;[L]A;[L]W;[S]R;[S]C;,2 - High
INC0000595,[L]N;[S]N;[L]N;[M]A;[L]N;[L]N;[L]W;[S]R;[L]R;[S]C;,3 - Moderate
INC0000596,[S]N;[S]A;[L]A;[L]A;[L]A;[S]R;[S]C;,3 - Moderate
INC0000597,[S]N;[L]N;[L]N;[L]N;[S]A;[L]A;[L]A;[L]A;[S]R;[S]C;,3 - Moderate
INC0000598,[S]N;[L]N;[M]A;[L]W;[L]W;[S]R;[S]C;,3 - Moderate
INC0000599,[S]N;[L]N;[S]A;[L]A;[L]A;[L]W;[L]W;[L]W;[L]W;[S]R;[S]C;,3 - Moderate
INC0000600,[L]N;[S]N;[S]A;[S]R;[S]C;,4 - Low
INC0000602,[L]N;[S]N;[L]N;[L]A;[L]A;[S]A;[L]W;[L]W;[S]R;[S]C;,3 - Moderate
INC0000603,[S]N;[L]N;[M]A;[L]N;[L]N;[L]N;[L]N;[S]R;[S]C;,4 - Low
INC0000604,[M]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0000605,[S]N;[L]N;[S]A;[L]A;[L]A;[L]A;[L]W;[L]W;[S]R;[L]R;[S]C;,3 - Moderate
INC0000606,[S]N;[L]W;[M]A;[L]W;[L]W;[L]W;[L]W;[L]W;[L]W;[S]R;[S]C;,3 - Moderate
INC0000607,[L]N;[S]N;[S]A;[L]A;[L]A;[L]W;[L]W;[L]W;[L]W;[L]W;[S]R;[S]C;,3 - Moderate
INC0000609,[M]N;[S]A;[L]A;[L]A;[L]A;[L]A;[L]A;[L]A;[S]R;[L]R;[S]C;,3 - Moderate
INC0000610,[S]N;[L]N;[M]A;[L]N;[L]N;[S]R;[S]C;,3 - Moderate
INC0000611,[S]N;[L]N;[L]N;[S]A;[L]A;[S]R;[S]C;,3 - Moderate
INC0000612,[S]N;[L]N;[L]A;[S]A;[S]R;[S]C;,3 - Moderate
INC0000613,[S]N;[L]N;[M]A;[L]N;[L]N;[S]R;[S]C;,3 - Moderate
INC0000614,[S]N;[L]N;[L]N;[S]A;[L]A;[L]A;[L]A;[S]R;[S]C;,3 - Moderate
INC0000615,[S]N;[L]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0000617,[S]N;[L]N;[M]A;[L]N;[L]N;[L]N;[L]N;[S]R;[S]C;,3 - Moderate
INC0000618,[S]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0000619,[S]N;[L]N;[L]N;[L]A;[L]A;[S]A;[S]R;[S]C;,3 - Moderate
INC0000620,[S]N;[L]N;[M]A;[L]N;[S]R;[S]C;,4 - Low
INC0000621,[S]N;[L]N;[L]A;[S]A;[S]R;[S]C;,3 - Moderate
INC0000622,[S]N;[L]N;[L]N;[S]A;[L]A;[S]R;[S]C;,4 - Low
INC0000623,[S]N;[L]N;[M]A;[L]N;[L]N;[S]R;[S]C;,3 - Moderate
INC0000624,[M]N;[S]A;[L]A;[S]R;[S]C;,3 - Moderate
INC0000625,[S]N;[L]N;[M]A;[L]N;[L]W;[L]W;[L]W;[L]W;[L]R;[S]R;[S]C;,3 - Moderate
INC0000627,[S]N;[L]N;[M]A;[L]N;[S]R;[S]C;,3 - Moderate
INC0000628,[S]N;[S]A;[L]A;[S]R;[S]C;,3 - Moderate
INC0000630,[L]N;[S]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0000631,[S]N;[L]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0000632,[L]N;[S]N;[S]A;[L]A;[L]W;[L]A;[L]A;[L]W;[L]A;[L]A;[S]R;[S]C;,3 - Moderate
INC0000633,[S]N;[L]N;[L]A;[S]A;[S]R;[S]C;,3 - Moderate
INC0000634,[S]N;[L]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0000637,[S]N;[L]N;[M]A;[L]N;[S]R;[S]C;,3 - Moderate
INC0000638,[S]N;[L]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0000644,[S]N;[L]N;[M]A;[L]W;[L]W;[L]W;[L]W;[L]W;[S]R;[S]C;,3 - Moderate
INC0000645,[S]N;[M]A;[S]R;[S]C;,2 - High
INC0000648,[S]N;[L]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0000649,[L]N;[S]N;[L]N;[M]A;[L]N;[L]N;[L]N;[L]N;[L]N;[L]N;[L]N;[L]N;[L]N;[L]N;[S]R;[S]C;[L]C;[L]C;,4 - Low
INC0000650,[S]N;[M]A;[S]R;[S]C;,2 - High
INC0000651,[L]N;[S]N;[L]N;[M]A;[L]W;[L]W;[L]W;[S]R;[S]C;,3 - Moderate
INC0000653,[S]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0000654,[S]N;[L]N;[M]A;[L]W;[S]R;[S]C;,3 - Moderate
INC0000655,[S]N;[L]N;[L]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0000660,[M]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0000661,[M]N;[S]A;[L]A;[L]A;[L]A;[L]A;[S]R;[S]C;,1 - Critical
INC0000664,[M]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0000665,[M]N;[S]A;[L]A;[L]A;[L]W;[S]R;[S]C;,1 - Critical
INC0000666,[M]N;[S]A;[L]A;[S]R;[S]C;,3 - Moderate
INC0000668,[S]N;[L]N;[L]A;[S]A;[S]R;[S]C;,3 - Moderate
INC0000669,[L]N;[S]N;[L]N;[L]A;[L]A;[L]W;[L]W;[L]W;[L]W;[L]W;[L]A;[L]A;[L]A;[L]A;[L]A;[L]A;[S]A;[S]R;[S]C;,3 - Moderate
INC0000670,[L]N;[S]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0000672,[L]N;[S]N;[S]A;[S]R;[S]C;,1 - Critical
INC0000673,[S]N;[L]N;[L]A;[L]W;[L]W;[L]W;[L]W;[S]A;[L]A;[S]R;[S]C;,4 - Low
INC0000674,[S]N;[S]A;[L]A;[L]A;[L]A;[S]R;[S]C;,3 - Moderate
INC0000675,[S]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0000676,[S]N;[L]N;[L]N;[L]N;[L]N;[L]N;[S]A;[S]R;[S]C;,1 - Critical
INC0000677,[S]N;[S]A;[L]A;[L]A;[L]A;[S]R;[S]C;,3 - Moderate
INC0000678,[S]N;[L]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0000679,[S]N;[L]W;[M]A;[L]W;[L]W;[S]R;[S]C;,4 - Low
INC0000681,[S]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0000682,[M]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0000686,[M]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0000687,[S]N;[M]A;[S]R;[S]C;,4 - Low
INC0000688,[S]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0000692,[S]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0000694,[S]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0000695,[S]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0000696,[S]N;[L]N;[L]N;[L]N;[S]A;[L]A;[L]A;[L]A;[S]R;[S]C;,3 - Moderate
INC0000697,[S]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0000698,[S]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0000699,[S]N;[L]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0000700,[S]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0000702,[S]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0000703,[S]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0000704,[S]N;[L]W;[M]A;[L]W;[S]R;[S]C;,3 - Moderate
INC0000705,[S]N;[L]N;[M]A;[L]N;[L]N;[L]N;[L]N;[L]N;[S]R;[S]C;,3 - Moderate
INC0000706,[S]N;[L]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0000708,[S]N;[L]N;[M]A;[L]N;[L]N;[S]R;[S]C;,3 - Moderate
INC0000709,[S]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0000710,[S]N;[L]N;[L]N;[L]W;[L]W;[L]W;[L]W;[L]W;[L]W;[L]A;[S]A;[L]A;[L]A;[L]W;[L]W;[S]R;[S]C;,3 - Moderate
INC0000712,[S]N;[L]W;[M]A;[S]R;[S]C;,3 - Moderate
INC0000715,[S]N;[S]A;[S]R;[L]A;[L]A;[L]R;[L]A;[L]A;[L]A;[L]R;[S]C;,3 - Moderate
INC0000717,[S]N;[L]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0000720,[M]N;[S]A;[L]A;[L]A;[L]W;[S]R;[S]C;,1 - Critical
INC0000722,[S]N;[L]N;[L]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0000723,[S]N;[L]N;[L]N;[S]A;[L]A;[L]W;[L]W;[L]W;[S]R;[S]C;,3 - Moderate
INC0000727,[L]N;[S]N;[L]N;[M]A;[L]N;[L]N;[L]N;[L]N;[L]N;[L]W;[L]W;[L]W;[L]W;[L]W;[L]W;[S]R;[S]C;,3 - Moderate
INC0000728,[M]N;[S]A;[L]A;[S]R;[S]C;,4 - Low
INC0000729,[S]N;[S]A;[L]W;[L]W;[L]W;[L]W;[L]W;[L]A;[S]R;[S]C;,1 - Critical
INC0000730,[M]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0000733,[L]N;[S]N;[L]A;[L]A;[S]A;[S]R;[S]C;,3 - Moderate
INC0000734,[L]N;[S]N;[S]A;[L]W;[S]R;[S]C;,3 - Moderate
INC0000735,[L]N;[S]N;[L]N;[L]N;[L]N;[S]A;[L]A;[L]A;[S]R;[S]C;,3 - Moderate
INC0000738,[S]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0000740,[S]N;[L]N;[M]A;[L]N;[L]N;[L]W;[L]W;[L]W;[L]W;[S]R;[S]C;,2 - High
INC0000741,[S]N;[L]A;[L]A;[S]A;[L]W;[L]W;[L]W;[S]R;[S]C;,3 - Moderate
INC0000742,[M]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0000743,[S]N;[L]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0000745,[S]N;[L]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0000746,[S]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0000747,[M]N;[L]A;[L]A;[L]A;[S]A;[L]A;[L]W;[L]W;[L]W;[S]R;[S]C;,3 - Moderate
INC0000748,[S]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0000749,[S]N;[S]A;[L]A;[S]R;[S]C;,3 - Moderate
INC0000750,[S]N;[L]N;[L]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0000751,[M]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0000752,[S]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0000753,[M]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0000754,[S]N;[L]N;[L]N;[L]N;[S]A;[L]A;[L]A;[S]R;[S]C;,3 - Moderate
INC0000757,[S]N;[L]N;[M]A;[L]N;[S]R;[S]C;,3 - Moderate
INC0000759,[S]N;[S]A;[L]A;[L]A;[S]R;[S]C;,3 - Moderate
INC0000760,[S]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0000761,[S]N;[L]A;[L]W;[S]A;[L]A;[L]W;[L]A;[L]A;[S]R;[S]C;,3 - Moderate
INC0000763,[S]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0000764,[S]N;[L]N;[S]A;[L]A;[L]A;[L]A;[L]A;[L]A;[L]A;[L]A;[L]W;[L]W;[S]R;[S]C;,2 - High
INC0000765,[S]N;[L]N;[L]N;[L]N;[L]A;[L]A;[L]A;[L]A;[L]A;[L]A;[L]A;[L]A;[S]A;[L]W;[L]W;[L]W;[S]R;[S]C;,3 - Moderate
INC0000767,[S]N;[L]N;[S]A;[L]A;[L]A;[L]A;[L]W;[L]W;[S]R;[S]C;,3 - Moderate
INC0000768,[S]N;[L]N;[M]A;[L]N;[L]N;[L]N;[L]N;[L]N;[S]R;[S]C;,3 - Moderate
INC0000769,[L]N;[S]N;[L]A;[L]A;[S]A;[S]R;[S]C;,3 - Moderate
INC0000771,[S]N;[L]N;[L]A;[L]A;[L]A;[S]A;[S]R;[S]C;,1 - Critical
INC0000772,[L]N;[S]N;[L]N;[M]A;[L]W;[L]W;[L]W;[L]W;[L]W;[L]W;[L]W;[L]W;[L]W;[L]W;[L]W;[S]R;[S]C;,3 - Moderate
INC0000773,[S]N;[L]N;[L]A;[S]A;[S]R;[S]C;,3 - Moderate
INC0000774,[S]N;[L]N;[L]N;[L]N;[L]N;[S]A;[L]W;[L]W;[L]W;[S]R;[S]C;,3 - Moderate
INC0000775,[S]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0000777,[S]N;[M]A;[S]R;[S]C;,2 - High
INC0000778,[M]N;[S]A;[L]A;[L]A;[L]A;[L]A;[S]R;[S]C;,3 - Moderate
INC0000780,[S]N;[S]A;[L]A;[S]R;[S]C;,3 - Moderate
INC0000782,[L]N;[S]N;[M]A;[S]R;[L]R;[L]R;[S]C;,3 - Moderate
INC0000783,[L]N;[S]N;[L]N;[L]N;[L]N;[L]N;[L]N;[L]N;[L]N;[L]N;[L]A;[L]A;[L]A;[S]A;[L]A;[L]A;[S]R;[S]C;,3 - Moderate
INC0000784,[S]N;[S]A;[L]A;[L]W;[L]A;[S]R;[S]C;,3 - Moderate
INC0000785,[M]N;[S]A;[L]W;[L]W;[L]W;[L]W;[L]A;[L]A;[S]R;[S]C;,3 - Moderate
INC0000786,[S]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0000790,[S]N;[S]A;[L]W;[L]W;[S]R;[S]C;,3 - Moderate
INC0000791,[M]N;[S]A;[L]A;[S]R;[S]C;,3 - Moderate
INC0000792,[M]N;[S]A;[L]A;[S]R;[S]C;,3 - Moderate
INC0000794,[L]N;[S]N;[L]W;[M]A;[L]W;[L]W;[S]R;[S]C;,3 - Moderate
INC0000795,[S]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0000797,[S]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0000798,[S]N;[L]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0000801,[S]N;[S]A;[S]R;[S]C;,4 - Low
INC0000802,[L]N;[S]N;[L]N;[L]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0000804,[S]N;[L]N;[L]N;[S]A;[L]A;[S]R;[S]C;,3 - Moderate
INC0000807,[S]N;[L]N;[L]N;[S]A;[L]A;[S]R;[S]C;,3 - Moderate
INC0000809,[S]N;[L]N;[M]A;[L]N;[L]N;[S]R;[S]C;,3 - Moderate
INC0000810,[S]N;[L]W;[M]A;[L]W;[L]W;[S]R;[S]C;,3 - Moderate
INC0000811,[S]N;[L]N;[L]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0000812,[S]N;[L]N;[L]N;[S]A;[L]A;[S]R;[S]C;,3 - Moderate
INC0000814,[S]N;[S]A;[L]A;[L]W;[L]A;[L]A;[L]W;[L]A;[L]A;[L]W;[L]A;[L]A;[S]R;[S]C;,3 - Moderate
INC0000817,[S]N;[L]N;[L]A;[L]A;[L]A;[S]A;[S]R;[S]C;,3 - Moderate
INC0000818,[M]N;[L]A;[L]A;[L]A;[S]A;[L]A;[L]W;[S]R;[S]C;,3 - Moderate
INC0000820,[S]N;[S]A;[L]A;[L]A;[L]A;[L]A;[L]A;[L]A;[L]A;[L]A;[L]A;[L]A;[L]A;[L]A;[L]A;[L]A;[L]A;[L]A;[L]A;[L]A;[L]A;[L]A;[L]A;[L]A;[S]R;[S]C;,3 - Moderate
INC0000821,[S]N;[S]A;[L]A;[L]A;[L]A;[L]W;[L]W;[L]W;[L]W;[S]R;[S]C;,3 - Moderate
INC0000822,[S]N;[L]N;[L]A;[S]A;[S]R;[S]C;,3 - Moderate
INC0000823,[S]N;[M]A;[S]R;[L]R;[S]C;,3 - Moderate
INC0000824,[S]N;[L]N;[L]N;[L]N;[L]N;[L]N;[L]N;[L]A;[L]W;[L]A;[S]A;[L]W;[L]W;[L]W;[L]W;[L]W;[L]W;[L]W;[S]R;[S]C;,3 - Moderate
INC0000825,[S]N;[L]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0000826,[S]N;[L]N;[S]A;[L]A;[L]A;[L]W;[L]W;[S]R;[S]C;,3 - Moderate
INC0000827,[M]N;[S]A;[L]A;[S]R;[S]C;,3 - Moderate
INC0000828,[S]N;[M]A;[L]R;[L]R;[S]R;[S]C;,2 - High
INC0000829,[S]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0000830,[S]N;[L]N;[L]N;[L]N;[S]A;[L]A;[S]R;[S]C;,3 - Moderate
INC0000831,[L]N;[S]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0000832,[M]N;[S]A;[L]A;[L]A;[L]A;[L]A;[S]R;[S]C;,3 - Moderate
INC0000833,[S]N;[L]N;[M]A;[L]N;[L]W;[L]W;[S]R;[S]C;,3 - Moderate
INC0000834,[S]N;[L]W;[M]A;[L]W;[L]W;[L]W;[L]W;[S]R;[S]C;,3 - Moderate
INC0000835,[S]N;[L]N;[L]N;[S]A;[L]A;[S]R;[S]C;,3 - Moderate
INC0000837,[S]N;[L]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0000838,[S]N;[L]N;[L]A;[S]A;[S]R;[S]C;,3 - Moderate
INC0000839,[S]N;[S]A;[L]A;[S]R;[S]C;,3 - Moderate
INC0000840,[M]N;[S]A;[L]W;[L]W;[L]W;[L]W;[S]R;[S]C;,3 - Moderate
INC0000841,[S]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0000842,[S]N;[L]N;[L]N;[L]N;[L]N;[L]N;[L]N;[S]A;[L]A;[L]A;[S]R;[S]C;,3 - Moderate
INC0000845,[S]N;[L]N;[M]A;[L]N;[L]N;[L]N;[S]R;[S]C;,4 - Low
INC0000846,[S]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0000847,[S]N;[S]A;[L]A;[L]A;[L]W;[L]W;[L]A;[L]A;[S]R;[S]C;,3 - Moderate
INC0000849,[M]N;[S]A;[L]W;[S]R;[S]C;,3 - Moderate
INC0000850,[S]N;[S]A;[L]A;[L]A;[S]R;[S]C;,3 - Moderate
INC0000852,[S]N;[L]N;[M]A;[L]N;[S]R;[S]C;,3 - Moderate
INC0000854,[S]N;[L]N;[L]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0000856,[S]N;[L]N;[M]A;[L]N;[S]R;[S]C;,3 - Moderate
INC0000857,[M]N;[S]A;[L]W;[L]W;[L]W;[L]W;[L]W;[L]W;[L]W;[L]W;[L]W;[L]W;[S]R;[S]C;,3 - Moderate
INC0000859,[M]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0000860,[S]N;[S]A;[L]A;[S]R;[S]C;,3 - Moderate
INC0000863,[S]N;[L]N;[M]A;[L]N;[S]R;[S]C;,3 - Moderate
INC0000864,[S]N;[L]N;[L]N;[S]A;[L]A;[S]R;[S]C;,3 - Moderate
INC0000867,[S]N;[L]N;[M]A;[L]N;[S]R;[S]C;,3 - Moderate
INC0000868,[L]N;[S]N;[S]A;[L]A;[L]A;[L]W;[S]R;[S]C;,3 - Moderate
INC0000872,[M]N;[S]A;[L]A;[L]A;[L]A;[L]A;[S]R;[S]C;,3 - Moderate
INC0000873,[S]N;[S]A;[L]A;[S]R;[S]C;,3 - Moderate
INC0000875,[M]N;[S]A;[L]A;[L]A;[L]A;[L]A;[S]R;[S]C;,3 - Moderate
INC0000877,[S]N;[S]A;[L]A;[S]R;[S]C;,1 - Critical
INC0000879,[S]N;[L]N;[M]A;[L]N;[S]R;[S]C;,3 - Moderate
INC0000880,[S]N;[L]N;[L]A;[S]A;[S]R;[S]C;,3 - Moderate
INC0000885,[S]N;[L]W;[M]A;[S]R;[L]R;[S]C;,3 - Moderate
INC0000886,[S]N;[S]A;[L]A;[L]A;[L]A;[L]A;[L]W;[L]W;[L]A;[L]A;[S]R;[S]C;,3 - Moderate
INC0000887,[M]N;[S]A;[L]A;[L]A;[L]A;[L]A;[S]R;[S]C;,3 - Moderate
INC0000888,[S]N;[L]N;[L]A;[L]A;[L]A;[L]W;[L]W;[L]W;[L]W;[L]W;[L]A;[S]A;[S]R;[S]C;,3 - Moderate
INC0000890,[M]N;[S]A;[L]A;[L]A;[S]R;[S]C;,3 - Moderate
INC0000892,[S]N;[L]N;[L]N;[L]N;[L]N;[L]N;[L]N;[L]N;[L]N;[L]N;[L]N;[L]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0000894,[S]N;[S]A;[L]A;[L]W;[L]A;[L]A;[L]W;[L]A;[L]A;[L]A;[L]A;[L]A;[L]A;[L]W;[L]W;[L]A;[L]A;[S]R;[S]C;,3 - Moderate
INC0000895,[S]N;[L]N;[M]A;[L]N;[L]W;[L]W;[L]W;[L]W;[L]W;[S]R;[S]C;,3 - Moderate
INC0000896,[S]N;[S]A;[L]A;[L]A;[S]R;[S]C;,3 - Moderate
INC0000897,[S]N;[L]N;[L]N;[S]A;[L]A;[L]A;[L]A;[L]A;[L]W;[L]W;[L]W;[L]W;[S]R;[S]C;,3 - Moderate
INC0000899,[S]N;[L]N;[L]N;[L]A;[L]A;[L]A;[L]A;[L]A;[L]A;[L]A;[L]A;[S]A;[L]A;[L]A;[L]A;[L]W;[L]W;[L]W;[L]W;[S]R;[S]C;,3 - Moderate
INC0000900,[S]N;[L]N;[S]A;[L]A;[L]A;[L]W;[L]W;[S]R;[S]C;,3 - Moderate
INC0000901,[S]N;[L]N;[M]A;[L]N;[L]W;[L]W;[S]R;[S]C;,3 - Moderate
INC0000903,[S]N;[S]A;[L]A;[L]W;[L]W;[L]W;[L]W;[L]W;[L]W;[L]W;[L]W;[L]W;[L]W;[L]W;[L]W;[L]W;[L]W;[S]R;[S]C;,3 - Moderate
INC0000905,[S]N;[L]W;[M]A;[L]W;[S]R;[S]C;,3 - Moderate
INC0000906,[S]N;[S]A;[L]A;[S]R;[S]C;,3 - Moderate
INC0000907,[S]N;[L]N;[M]A;[L]W;[L]W;[L]W;[L]W;[L]W;[S]R;[S]C;,3 - Moderate
INC0000908,[S]N;[S]A;[L]A;[S]R;[S]C;,3 - Moderate
INC0000910,[S]N;[S]A;[L]A;[L]W;[L]W;[L]W;[L]W;[L]W;[L]W;[S]R;[S]C;,3 - Moderate
INC0000911,[L]N;[S]N;[L]W;[M]A;[L]W;[L]W;[L]W;[S]R;[S]C;,3 - Moderate
INC0000912,[S]N;[L]N;[L]N;[S]A;[L]A;[S]R;[S]C;,3 - Moderate
INC0000913,[S]N;[L]N;[L]N;[L]N;[L]N;[L]N;[S]A;[L]A;[L]A;[L]A;[S]R;[S]C;,3 - Moderate
INC0000914,[S]N;[L]N;[L]A;[S]A;[S]R;[S]C;,3 - Moderate
INC0000915,[L]N;[S]N;[L]N;[L]A;[L]A;[L]A;[L]A;[L]A;[L]A;[L]A;[S]A;[L]A;[L]A;[S]R;[S]C;,3 - Moderate
INC0000916,[S]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0000917,[S]N;[L]N;[L]N;[L]A;[L]A;[S]A;[S]R;[S]C;,3 - Moderate
INC0000918,[S]N;[S]A;[L]A;[S]R;[S]C;,3 - Moderate
INC0000919,[S]N;[L]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0000920,[S]N;[L]N;[M]A;[L]W;[L]W;[L]W;[L]W;[L]W;[S]R;[S]C;,3 - Moderate
INC0000921,[S]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0000923,[S]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0000924,[S]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0000925,[S]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0000926,[S]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0000927,[S]N;[L]N;[M]A;[L]N;[S]R;[S]C;,3 - Moderate
INC0000928,[S]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0000930,[S]N;[L]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0000937,[S]N;[L]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0000938,[L]N;[S]N;[L]N;[L]N;[L]A;[L]A;[L]A;[L]A;[L]A;[L]A;[L]A;[L]A;[L]A;[S]A;[L]W;[L]W;[L]W;[L]W;[S]R;[S]C;,3 - Moderate
INC0000939,[S]N;[L]N;[M]A;[L]N;[S]R;[S]C;,4 - Low
INC0000941,[M]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0000945,[S]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0000946,[S]N;[L]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0000947,[S]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0000948,[S]N;[L]N;[L]N;[S]A;[L]A;[S]R;[S]C;,3 - Moderate
INC0000952,[S]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0000953,[L]N;[S]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0000954,[S]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0000956,[S]N;[L]N;[M]A;[L]N;[L]N;[L]N;[L]N;[S]R;[S]C;,3 - Moderate
INC0000959,[L]N;[S]N;[L]N;[L]N;[L]N;[S]A;[L]A;[S]R;[S]C;,3 - Moderate
INC0000961,[S]N;[L]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0000962,[S]N;[L]N;[M]A;[L]N;[S]R;[S]C;,3 - Moderate
INC0000967,[S]N;[M]A;[S]R;[S]C;,3 - Moderate
INC0000969,[L]N;[S]N;[L]N;[L]N;[L]N;[L]N;[L]N;[L]N;[L]N;[L]N;[L]N;[L]N;[S]A;[L]A;[S]R;[S]C;,3 - Moderate
INC0000973,[S]N;[L]N;[M]A;[L]W;[S]R;[S]C;,3 - Moderate
INC0000974,[S]N;[L]N;[L]N;[L]N;[L]N;[L]N;[L]N;[L]N;[L]N;[L]N;[S]A;[S]R;[S]C;,3 - Moderate
INC0000975,[S]N;[L]N;[M]A;[L]N;[L]N;[L]N;[S]R;[S]C;,3 - Moderate
INC0000977,[S]N;[L]N;[L]A;[L]A;[L]A;[L]W;[L]W;[L]W;[L]W;[L]W;[L]W;[L]W;[S]A;[L]A;[L]W;[S]R;[S]C;[L]C;[L]C;,3 - Moderate
