incident_id,impact,urgency,priority,category,openTs,closeTs,reassignment,reopen,updates
INC0000517,3 - Low,1 - High,3 - Moderate,Category 45,1/3/2016 08:35,24/4/2016 11:10,3,0,23
INC0000519,2 - Medium,2 - Medium,3 - Moderate,Category 20,1/3/2016 08:37,7/3/2016 12:00,0,0,5
INC0000520,2 - Medium,2 - Medium,3 - Moderate,Category 20,1/3/2016 08:40,8/3/2016 14:00,3,0,6
INC0000521,2 - Medium,2 - Medium,3 - Moderate,Category 22,1/3/2016 08:42,7/3/2016 09:00,0,0,4
INC0000524,2 - Medium,2 - Medium,3 - Moderate,Category 43,1/3/2016 08:45,24/3/2016 18:59,1,0,14
INC0000525,2 - Medium,2 - Medium,3 - Moderate,Category 19,1/3/2016 08:48,9/3/2016 16:00,3,0,9
INC0000526,2 - Medium,2 - Medium,3 - Moderate,Category 32,1/3/2016 08:52,7/3/2016 09:00,0,0,3
INC0000527,2 - Medium,2 - Medium,3 - Moderate,Category 53,1/3/2016 08:53,6/3/2016 20:00,0,0,4
INC0000528,3 - Low,3 - Low,4 - Low,Category 61,1/3/2016 08:53,8/3/2016 11:00,1,0,5
INC0000530,2 - Medium,2 - Medium,3 - Moderate,Category 45,1/3/2016 08:55,6/3/2016 10:00,0,0,2
INC0000532,3 - Low,3 - Low,4 - Low,Category 45,1/3/2016 08:59,7/3/2016 12:00,1,0,6
INC0000534,2 - Medium,2 - Medium,3 - Moderate,Category 9,1/3/2016 09:00,6/3/2016 15:00,1,0,8
INC0000535,2 - Medium,2 - Medium,3 - Moderate,Category 23,1/3/2016 09:02,7/3/2016 02:00,0,0,3
INC0000536,2 - Medium,2 - Medium,3 - Moderate,Category 40,1/3/2016 09:03,9/3/2016 10:00,2,0,9
INC0000537,2 - Medium,2 - Medium,3 - Moderate,Category 45,1/3/2016 09:06,6/3/2016 10:00,0,0,2
INC0000538,1 - High,2 - Medium,2 - High,Category 20,1/3/2016 09:08,7/3/2016 14:00,0,0,3
INC0000539,2 - Medium,2 - Medium,3 - Moderate,Category 37,1/3/2016 09:10,8/3/2016 13:00,1,0,6
INC0000540,2 - Medium,2 - Medium,3 - Moderate,Category 45,1/3/2016 09:11,6/3/2016 10:00,0,0,2
INC0000541,2 - Medium,3 - Low,4 - Low,Category 23,1/3/2016 09:13,27/3/2016 08:59,6,0,25
INC0000543,2 - Medium,2 - Medium,3 - Moderate,Category 34,1/3/2016 09:14,6/3/2016 17:00,0,0,9
INC0000544,3 - Low,3 - Low,4 - Low,Category 9,1/3/2016 09:15,8/3/2016 12:00,0,0,4
INC0000545,2 - Medium,2 - Medium,3 - Moderate,Category 45,1/3/2016 09:16,6/3/2016 10:00,0,0,2
INC0000547,2 - Medium,2 - Medium,3 - Moderate,Category 53,1/3/2016 09:18,24/3/2016 18:40,1,0,8
INC0000548,1 - High,1 - High,1 - Critical,Category 42,1/3/2016 09:19,9/3/2016 12:00,0,0,5
INC0000549,2 - Medium,2 - Medium,3 - Moderate,Category 23,1/3/2016 09:22,7/3/2016 12:00,0,0,5
INC0000550,2 - Medium,3 - Low,4 - Low,Category 9,1/3/2016 09:23,8/3/2016 16:00,2,0,11
INC0000552,2 - Medium,2 - Medium,3 - Moderate,Category 53,1/3/2016 09:28,8/3/2016 15:00,2,0,10
INC0000553,2 - Medium,2 - Medium,3 - Moderate,Category 53,1/3/2016 09:29,24/3/2016 18:50,3,0,8
INC0000554,2 - Medium,2 - Medium,3 - Moderate,Category 61,1/3/2016 09:31,8/3/2016 09:00,1,0,4
INC0000557,2 - Medium,2 - Medium,3 - Moderate,Category 53,1/3/2016 09:36,6/3/2016 16:00,0,0,3
INC0000558,2 - Medium,2 - Medium,3 - Moderate,Category 24,1/3/2016 09:36,4/4/2016 10:59,3,1,25
INC0000559,2 - Medium,2 - Medium,3 - Moderate,Category 24,1/3/2016 09:36,9/3/2016 10:00,2,0,10
INC0000561,2 - Medium,2 - Medium,3 - Moderate,Category 37,1/3/2016 09:41,27/3/2016 15:59,3,0,13
INC0000564,2 - Medium,2 - Medium,3 - Moderate,Category 44,1/3/2016 09:42,9/3/2016 12:00,0,0,4
INC0000565,2 - Medium,2 - Medium,3 - Moderate,Category 32,1/3/2016 09:42,8/3/2016 18:00,2,0,7
INC0000566,2 - Medium,2 - Medium,3 - Moderate,Category 45,1/3/2016 09:43,23/5/2016 11:07,1,0,6
INC0000568,1 - High,2 - Medium,2 - High,Category 24,1/3/2016 09:44,7/3/2016 14:00,0,0,5
INC0000569,2 - Medium,2 - Medium,3 - Moderate,Category 45,1/3/2016 09:45,27/3/2016 08:59,1,0,12
INC0000570,3 - Low,3 - Low,4 - Low,Category 23,1/3/2016 09:46,2/4/2016 09:59,1,0,15
INC0000571,2 - Medium,2 - Medium,3 - Moderate,Category 53,1/3/2016 09:47,6/3/2016 13:00,1,0,5
INC0000572,2 - Medium,2 - Medium,3 - Moderate,Category 61,1/3/2016 09:50,24/4/2016 16:07,2,0,24
INC0000574,3 - Low,3 - Low,4 - Low,Category 53,1/3/2016 09:54,24/3/2016 18:40,0,0,7
INC0000576,1 - High,2 - Medium,2 - High,Category 26,1/3/2016 09:55,8/3/2016 16:00,0,0,5
INC0000577,2 - Medium,2 - Medium,3 - Moderate,Category 9,1/3/2016 09:56,24/3/2016 18:59,5,0,14
INC0000579,2 - Medium,2 - Medium,3 - Moderate,Category 32,1/3/2016 09:57,8/3/2016 19:00,2,0,6
INC0000582,2 - Medium,2 - Medium,3 - Moderate,Category 23,1/3/2016 10:01,7/3/2016 09:00,0,0,2
INC0000583,2 - Medium,2 - Medium,3 - Moderate,Category 32,1/3/2016 10:04,6/3/2016 22:00,0,0,3
INC0000587,2 - Medium,2 - Medium,3 - Moderate,Category 32,1/3/2016 10:10,6/3/2016 11:00,0,0,1
INC0000588,2 - Medium,2 - Medium,3 - Moderate,Category 40,1/3/2016 10:10,6/3/2016 11:00,0,0,3
INC0000590,3 - Low,3 - Low,4 - Low,Category 53,1/3/2016 10:11,8/3/2016 11:00,2,0,9
INC0000591,2 - Medium,2 - Medium,3 - Moderate,Category 34,1/3/2016 10:12,29/3/2016 12:59,8,0,20
INC0000592,2 - Medium,2 - Medium,3 - Moderate,Category 26,1/3/2016 10:14,9/3/2016 18:00,2,0,11
INC0000594,2 - Medium,2 - Medium,3 - Moderate,Category 55,1/3/2016 10:16,24/3/2016 18:59,0,0,13
INC0000595,2 - Medium,2 - Medium,3 - Moderate,Category 53,1/3/2016 10:16,24/3/2016 18:59,2,0,9
INC0000596,2 - Medium,2 - Medium,3 - Moderate,Category 26,1/3/2016 10:16,7/3/2016 09:00,2,0,6
INC0000597,2 - Medium,2 - Medium,3 - Moderate,Category 9,1/3/2016 10:22,8/3/2016 09:00,2,0,9
INC0000598,2 - Medium,2 - Medium,3 - Moderate,Category 53,1/3/2016 10:23,8/3/2016 19:00,0,0,5
INC0000599,2 - Medium,2 - Medium,3 - Moderate,Category 24,1/3/2016 10:23,24/3/2016 18:50,0,0,10
INC0000600,3 - Low,3 - Low,4 - Low,Category 32,1/3/2016 10:27,7/3/2016 20:00,1,0,5
INC0000602,2 - Medium,2 - Medium,3 - Moderate,Category 35,1/3/2016 10:34,24/3/2016 18:40,1,0,10
INC0000603,3 - Low,2 - Medium,4 - Low,Category 9,1/3/2016 10:35,8/3/2016 17:00,1,0,7
INC0000604,2 - Medium,2 - Medium,3 - Moderate,Category 32,1/3/2016 10:36,6/3/2016 11:00,0,0,1
INC0000605,2 - Medium,2 - Medium,3 - Moderate,Category 53,1/3/2016 10:38,24/3/2016 18:59,2,0,11
INC0000606,2 - Medium,2 - Medium,3 - Moderate,Category 23,1/3/2016 10:39,24/3/2016 18:59,1,0,11
INC0000607,2 - Medium,2 - Medium,3 - Moderate,Category 53,1/3/2016 10:39,7/3/2016 15:00,1,0,11
INC0000609,2 - Medium,2 - Medium,3 - Moderate,Category 53,1/3/2016 10:43,24/3/2016 18:59,2,0,10
INC0000610,2 - Medium,2 - Medium,3 - Moderate,Category 53,1/3/2016 10:46,7/3/2016 12:00,2,0,6
INC0000611,2 - Medium,2 - Medium,3 - Moderate,Category 20,1/3/2016 10:47,7/3/2016 10:00,1,0,6
INC0000612,2 - Medium,2 - Medium,3 - Moderate,Category 53,1/3/2016 10:49,7/3/2016 11:00,1,0,5
INC0000613,2 - Medium,2 - Medium,3 - Moderate,Category 53,1/3/2016 10:53,7/3/2016 12:00,2,0,5
INC0000614,2 - Medium,2 - Medium,3 - Moderate,Category 9,1/3/2016 10:54,7/3/2016 16:00,2,0,8
INC0000615,2 - Medium,2 - Medium,3 - Moderate,Category 45,1/3/2016 10:57,6/3/2016 12:00,0,0,3
INC0000617,2 - Medium,2 - Medium,3 - Moderate,Category 53,1/3/2016 11:00,7/3/2016 11:00,2,0,8
INC0000618,2 - Medium,2 - Medium,3 - Moderate,Category 45,1/3/2016 11:01,6/3/2016 15:00,0,0,2
INC0000619,2 - Medium,2 - Medium,3 - Moderate,Category 37,1/3/2016 11:03,6/3/2016 14:00,1,0,7
INC0000620,3 - Low,3 - Low,4 - Low,Category 26,1/3/2016 11:04,8/3/2016 17:00,1,0,4
INC0000621,2 - Medium,2 - Medium,3 - Moderate,Category 61,1/3/2016 11:07,8/3/2016 09:00,1,0,5
INC0000622,3 - Low,3 - Low,4 - Low,Category 32,1/3/2016 11:08,7/3/2016 13:00,1,0,6
INC0000623,2 - Medium,2 - Medium,3 - Moderate,Category 26,1/3/2016 11:10,24/3/2016 18:59,1,0,9
INC0000624,2 - Medium,2 - Medium,3 - Moderate,Category 42,1/3/2016 11:17,6/3/2016 15:00,0,0,3
INC0000625,1 - High,2 - Medium,2 - High,Category 20,1/3/2016 11:17,24/3/2016 18:59,1,0,10
INC0000627,2 - Medium,2 - Medium,3 - Moderate,Category 37,1/3/2016 11:17,24/3/2016 18:40,1,0,5
INC0000628,2 - Medium,2 - Medium,3 - Moderate,Category 53,1/3/2016 11:19,8/3/2016 17:00,0,0,4
INC0000630,2 - Medium,2 - Medium,3 - Moderate,Category 53,1/3/2016 11:20,7/3/2016 13:00,1,0,4
INC0000631,2 - Medium,2 - Medium,3 - Moderate,Category 26,1/3/2016 11:21,8/3/2016 14:00,0,0,3
INC0000632,2 - Medium,2 - Medium,3 - Moderate,Category 26,1/3/2016 11:22,24/3/2016 18:40,1,0,11
INC0000633,2 - Medium,1 - High,2 - High,Category 61,1/3/2016 11:22,8/3/2016 10:00,0,0,5
INC0000634,2 - Medium,2 - Medium,3 - Moderate,Category 53,1/3/2016 11:22,9/3/2016 17:00,1,0,3
INC0000637,1 - High,2 - Medium,2 - High,Category 43,1/3/2016 11:26,8/3/2016 10:00,1,0,4
INC0000638,2 - Medium,1 - High,2 - High,Category 9,1/3/2016 11:26,6/3/2016 13:00,0,0,3
INC0000644,2 - Medium,2 - Medium,3 - Moderate,Category 32,1/3/2016 11:31,24/3/2016 18:50,0,0,10
INC0000645,2 - Medium,1 - High,2 - High,Category 45,1/3/2016 11:32,6/3/2016 15:00,0,0,2
INC0000648,2 - Medium,2 - Medium,3 - Moderate,Category 23,1/3/2016 11:33,8/3/2016 14:00,0,0,3
INC0000649,3 - Low,3 - Low,4 - Low,Category 32,1/3/2016 11:35,29/3/2016 14:20,10,0,19
INC0000650,2 - Medium,1 - High,2 - High,Category 45,1/3/2016 11:36,6/3/2016 15:00,0,0,2
INC0000651,2 - Medium,2 - Medium,3 - Moderate,Category 26,1/3/2016 11:36,24/3/2016 18:50,1,0,9
INC0000653,2 - Medium,2 - Medium,3 - Moderate,Category 43,1/3/2016 11:39,6/3/2016 15:00,0,0,2
INC0000654,2 - Medium,2 - Medium,3 - Moderate,Category 42,1/3/2016 11:40,7/3/2016 17:00,0,0,4
INC0000655,2 - Medium,2 - Medium,3 - Moderate,Category 53,1/3/2016 11:40,8/3/2016 10:00,2,0,5
INC0000660,2 - Medium,2 - Medium,3 - Moderate,Category 32,1/3/2016 11:49,6/3/2016 12:00,0,0,1
INC0000661,1 - High,1 - High,1 - Critical,Category 45,1/3/2016 11:51,6/3/2016 18:00,0,0,6
INC0000664,2 - Medium,2 - Medium,3 - Moderate,Category 34,1/3/2016 11:53,6/3/2016 13:00,0,0,2
INC0000665,2 - Medium,2 - Medium,3 - Moderate,Category 55,1/3/2016 11:56,24/3/2016 18:59,0,0,9
INC0000666,2 - Medium,2 - Medium,3 - Moderate,Category 42,1/3/2016 11:56,6/3/2016 15:00,0,0,3
INC0000668,2 - Medium,2 - Medium,3 - Moderate,Category 61,1/3/2016 11:59,24/3/2016 18:50,1,0,7
INC0000669,2 - Medium,2 - Medium,3 - Moderate,Category 20,1/3/2016 12:01,9/3/2016 09:00,5,0,20
INC0000670,2 - Medium,2 - Medium,3 - Moderate,Category 34,1/3/2016 12:04,7/3/2016 14:00,1,0,4
INC0000672,2 - Medium,2 - Medium,3 - Moderate,Category 37,1/3/2016 12:05,27/3/2016 15:59,0,0,10
INC0000673,3 - Low,3 - Low,4 - Low,Category 53,1/3/2016 12:06,8/3/2016 11:00,1,0,10
INC0000674,2 - Medium,2 - Medium,3 - Moderate,Category 34,1/3/2016 12:07,8/3/2016 12:00,1,0,6
INC0000675,2 - Medium,2 - Medium,3 - Moderate,Category 19,1/3/2016 12:09,6/3/2016 17:00,0,0,2
INC0000676,2 - Medium,2 - Medium,3 - Moderate,Category 45,1/3/2016 12:09,8/3/2016 09:00,3,0,8
INC0000677,2 - Medium,2 - Medium,3 - Moderate,Category 26,1/3/2016 12:11,31/3/2016 14:59,3,0,13
INC0000678,2 - Medium,2 - Medium,3 - Moderate,Category 32,1/3/2016 12:12,9/3/2016 17:00,1,0,3
INC0000679,3 - Low,3 - Low,4 - Low,Category 20,1/3/2016 12:12,9/3/2016 16:00,1,0,5
INC0000681,2 - Medium,2 - Medium,3 - Moderate,Category 37,1/3/2016 12:19,27/3/2016 15:59,0,0,9
INC0000682,2 - Medium,2 - Medium,3 - Moderate,Category 32,1/3/2016 12:19,6/3/2016 13:00,0,0,1
INC0000686,2 - Medium,2 - Medium,3 - Moderate,Category 32,1/3/2016 12:27,6/3/2016 13:00,0,0,1
INC0000687,3 - Low,2 - Medium,4 - Low,Category 17,1/3/2016 12:27,8/3/2016 09:00,1,0,2
INC0000688,2 - Medium,2 - Medium,3 - Moderate,Category 19,1/3/2016 12:27,6/3/2016 17:00,0,0,2
INC0000692,2 - Medium,2 - Medium,3 - Moderate,Category 19,1/3/2016 12:29,6/3/2016 17:00,0,0,2
INC0000694,2 - Medium,2 - Medium,3 - Moderate,Category 19,1/3/2016 12:31,6/3/2016 17:00,0,0,2
INC0000695,2 - Medium,2 - Medium,3 - Moderate,Category 19,1/3/2016 12:32,6/3/2016 17:00,0,0,2
INC0000696,2 - Medium,2 - Medium,3 - Moderate,Category 24,1/3/2016 12:33,8/3/2016 15:00,2,0,9
INC0000697,2 - Medium,2 - Medium,3 - Moderate,Category 19,1/3/2016 12:34,6/3/2016 17:00,0,0,2
INC0000698,2 - Medium,2 - Medium,3 - Moderate,Category 19,1/3/2016 12:35,6/3/2016 17:00,0,0,2
INC0000699,2 - Medium,2 - Medium,3 - Moderate,Category 44,1/3/2016 12:36,6/3/2016 16:00,0,0,4
INC0000700,2 - Medium,2 - Medium,3 - Moderate,Category 19,1/3/2016 12:37,6/3/2016 17:00,0,0,2
INC0000702,2 - Medium,2 - Medium,3 - Moderate,Category 19,1/3/2016 12:39,6/3/2016 17:00,0,0,2
INC0000703,2 - Medium,2 - Medium,3 - Moderate,Category 19,1/3/2016 12:40,6/3/2016 17:00,0,0,2
INC0000704,2 - Medium,2 - Medium,3 - Moderate,Category 53,1/3/2016 12:43,9/3/2016 16:00,0,0,4
INC0000705,2 - Medium,2 - Medium,3 - Moderate,Category 51,1/3/2016 12:43,9/3/2016 12:00,3,0,8
INC0000706,2 - Medium,2 - Medium,3 - Moderate,Category 45,1/3/2016 12:43,6/3/2016 13:00,0,0,3
INC0000708,2 - Medium,2 - Medium,3 - Moderate,Category 37,1/3/2016 12:46,6/3/2016 16:00,1,0,5
INC0000709,2 - Medium,2 - Medium,3 - Moderate,Category 32,1/3/2016 12:49,6/3/2016 13:00,0,0,2
INC0000710,2 - Medium,2 - Medium,3 - Moderate,Category 45,1/3/2016 12:50,24/3/2016 18:59,5,0,20
INC0000712,2 - Medium,2 - Medium,3 - Moderate,Category 32,1/3/2016 12:54,6/3/2016 15:00,0,0,3
INC0000715,2 - Medium,2 - Medium,3 - Moderate,Category 61,1/3/2016 13:03,24/3/2016 18:50,0,2,11
INC0000717,2 - Medium,2 - Medium,3 - Moderate,Category 53,1/3/2016 13:09,8/3/2016 12:00,1,0,3
INC0000720,2 - Medium,2 - Medium,3 - Moderate,Category 55,1/3/2016 13:10,24/3/2016 18:59,0,0,9
INC0000722,2 - Medium,2 - Medium,3 - Moderate,Category 37,1/3/2016 13:13,6/3/2016 14:00,1,0,5
INC0000723,2 - Medium,1 - High,2 - High,Category 9,1/3/2016 13:13,29/3/2016 12:59,2,0,15
INC0000727,2 - Medium,2 - Medium,3 - Moderate,Category 51,1/3/2016 13:23,24/3/2016 18:59,4,0,18
INC0000728,3 - Low,2 - Medium,4 - Low,Category 53,1/3/2016 13:23,8/3/2016 12:00,1,0,3
INC0000729,3 - Low,3 - Low,4 - Low,Category 45,1/3/2016 13:25,8/3/2016 10:00,1,0,9
INC0000730,2 - Medium,2 - Medium,3 - Moderate,Category 45,1/3/2016 13:25,6/3/2016 14:00,0,0,1
INC0000733,2 - Medium,2 - Medium,3 - Moderate,Category 23,1/3/2016 13:32,24/3/2016 18:59,2,0,11
INC0000734,2 - Medium,2 - Medium,3 - Moderate,Category 8,1/3/2016 13:33,8/3/2016 17:00,1,0,5
INC0000735,2 - Medium,2 - Medium,3 - Moderate,Category 53,1/3/2016 13:33,8/3/2016 11:00,4,0,9
INC0000738,2 - Medium,2 - Medium,3 - Moderate,Category 45,1/3/2016 13:37,6/3/2016 15:00,0,0,2
INC0000740,1 - High,2 - Medium,2 - High,Category 53,1/3/2016 13:41,24/3/2016 18:40,2,0,9
INC0000741,2 - Medium,2 - Medium,3 - Moderate,Category 37,1/3/2016 13:42,24/3/2016 18:50,0,0,12
INC0000742,2 - Medium,2 - Medium,3 - Moderate,Category 32,1/3/2016 13:46,6/3/2016 15:00,0,0,2
INC0000743,2 - Medium,2 - Medium,3 - Moderate,Category 42,1/3/2016 13:48,6/3/2016 16:00,1,0,3
INC0000745,2 - Medium,2 - Medium,3 - Moderate,Category 32,1/3/2016 13:52,6/3/2016 16:00,0,0,3
INC0000746,2 - Medium,2 - Medium,3 - Moderate,Category 34,1/3/2016 13:58,6/3/2016 15:00,0,0,3
INC0000747,2 - Medium,2 - Medium,3 - Moderate,Category 23,1/3/2016 14:00,24/3/2016 18:40,0,0,10
INC0000748,2 - Medium,2 - Medium,3 - Moderate,Category 55,1/3/2016 14:01,7/3/2016 18:00,0,0,2
INC0000749,2 - Medium,2 - Medium,3 - Moderate,Category 42,1/3/2016 14:04,6/3/2016 17:00,1,0,4
INC0000750,2 - Medium,2 - Medium,3 - Moderate,Category 51,1/3/2016 14:07,7/3/2016 15:00,2,0,5
INC0000751,2 - Medium,2 - Medium,3 - Moderate,Category 42,1/3/2016 14:10,6/3/2016 17:00,1,0,2
INC0000752,2 - Medium,2 - Medium,3 - Moderate,Category 53,1/3/2016 14:14,8/3/2016 12:00,0,0,2
INC0000753,2 - Medium,2 - Medium,3 - Moderate,Category 32,1/3/2016 14:20,6/3/2016 15:00,0,0,1
INC0000754,2 - Medium,2 - Medium,3 - Moderate,Category 34,1/3/2016 14:21,24/3/2016 18:59,3,0,10
INC0000757,2 - Medium,2 - Medium,3 - Moderate,Category 42,1/3/2016 14:25,6/3/2016 15:00,0,0,4
INC0000759,2 - Medium,2 - Medium,3 - Moderate,Category 20,1/3/2016 14:30,6/3/2016 16:00,0,0,5
INC0000760,2 - Medium,2 - Medium,3 - Moderate,Category 37,1/3/2016 14:31,6/3/2016 16:00,0,0,3
INC0000761,2 - Medium,2 - Medium,3 - Moderate,Category 53,1/3/2016 14:34,7/3/2016 16:00,0,0,9
INC0000763,2 - Medium,2 - Medium,3 - Moderate,Category 20,1/3/2016 14:36,6/3/2016 16:00,0,0,3
INC0000764,2 - Medium,3 - Low,4 - Low,Category 53,1/3/2016 14:38,24/3/2016 18:59,6,0,15
INC0000765,2 - Medium,2 - Medium,3 - Moderate,Category 9,1/3/2016 14:39,24/3/2016 18:59,7,0,18
INC0000767,2 - Medium,2 - Medium,3 - Moderate,Category 26,1/3/2016 14:40,9/3/2016 13:00,1,0,9
INC0000768,2 - Medium,2 - Medium,3 - Moderate,Category 40,1/3/2016 14:41,9/3/2016 20:00,4,0,8
INC0000769,2 - Medium,2 - Medium,3 - Moderate,Category 23,1/3/2016 14:43,9/3/2016 17:00,2,0,6
INC0000771,2 - Medium,2 - Medium,3 - Moderate,Category 44,1/3/2016 14:46,12/4/2016 08:59,0,0,19
INC0000772,2 - Medium,2 - Medium,3 - Moderate,Category 46,1/3/2016 14:49,24/3/2016 18:59,7,0,21
INC0000773,2 - Medium,2 - Medium,3 - Moderate,Category 53,1/3/2016 14:50,24/3/2016 18:50,1,0,6
INC0000774,2 - Medium,2 - Medium,3 - Moderate,Category 53,1/3/2016 14:51,8/3/2016 18:00,4,0,10
INC0000775,2 - Medium,2 - Medium,3 - Moderate,Category 45,1/3/2016 14:54,6/3/2016 17:00,0,0,3
INC0000777,1 - High,2 - Medium,2 - High,Category 24,1/3/2016 14:55,6/3/2016 16:00,0,0,2
INC0000778,2 - Medium,2 - Medium,3 - Moderate,Category 45,1/3/2016 14:56,9/3/2016 18:00,2,0,6
INC0000780,2 - Medium,2 - Medium,3 - Moderate,Category 53,1/3/2016 14:57,6/3/2016 18:00,0,0,4
INC0000782,2 - Medium,2 - Medium,3 - Moderate,Category 42,1/3/2016 15:02,24/3/2016 18:59,0,0,11
INC0000783,2 - Medium,2 - Medium,3 - Moderate,Category 34,1/3/2016 15:04,28/3/2016 10:59,10,0,22
INC0000784,2 - Medium,2 - Medium,3 - Moderate,Category 22,1/3/2016 15:05,19/4/2016 16:07,0,0,18
INC0000785,2 - Medium,2 - Medium,3 - Moderate,Category 26,1/3/2016 15:11,24/3/2016 18:40,1,0,9
INC0000786,2 - Medium,2 - Medium,3 - Moderate,Category 45,1/3/2016 15:12,8/3/2016 11:00,0,0,2
INC0000790,2 - Medium,2 - Medium,3 - Moderate,Category 45,1/3/2016 15:17,29/3/2016 08:59,1,0,10
INC0000791,2 - Medium,2 - Medium,3 - Moderate,Category 26,1/3/2016 15:20,7/3/2016 14:00,0,0,3
INC0000792,2 - Medium,2 - Medium,3 - Moderate,Category 32,1/3/2016 15:23,8/3/2016 18:00,0,0,3
INC0000794,2 - Medium,2 - Medium,3 - Moderate,Category 26,1/3/2016 15:24,24/3/2016 18:40,0,0,7
INC0000795,2 - Medium,2 - Medium,3 - Moderate,Category 61,1/3/2016 15:26,8/3/2016 09:00,0,0,3
INC0000797,2 - Medium,2 - Medium,3 - Moderate,Category 37,1/3/2016 15:27,24/3/2016 18:40,0,0,3
INC0000798,2 - Medium,2 - Medium,3 - Moderate,Category 45,1/3/2016 15:27,8/3/2016 11:00,1,0,3
INC0000801,3 - Low,3 - Low,4 - Low,Category 8,1/3/2016 15:33,8/3/2016 17:00,0,0,3
INC0000802,2 - Medium,2 - Medium,3 - Moderate,Category 19,1/3/2016 15:34,8/3/2016 10:00,3,0,6
INC0000804,2 - Medium,2 - Medium,3 - Moderate,Category 61,1/3/2016 15:36,24/3/2016 18:50,2,0,8
INC0000807,2 - Medium,2 - Medium,3 - Moderate,Category 26,1/3/2016 15:43,9/3/2016 19:00,1,0,7
INC0000809,2 - Medium,2 - Medium,3 - Moderate,Category 53,1/3/2016 15:44,8/3/2016 16:00,1,0,5
INC0000810,2 - Medium,2 - Medium,3 - Moderate,Category 53,1/3/2016 15:44,24/3/2016 18:50,1,0,8
INC0000811,2 - Medium,2 - Medium,3 - Moderate,Category 24,1/3/2016 15:45,7/3/2016 10:00,1,0,5
INC0000812,2 - Medium,2 - Medium,3 - Moderate,Category 53,1/3/2016 15:46,7/3/2016 14:00,0,0,6
INC0000814,2 - Medium,2 - Medium,3 - Moderate,Category 53,1/3/2016 15:46,8/3/2016 10:00,0,0,13
INC0000817,2 - Medium,2 - Medium,3 - Moderate,Category 32,1/3/2016 15:48,9/3/2016 20:00,3,0,7
INC0000818,2 - Medium,2 - Medium,3 - Moderate,Category 24,1/3/2016 15:49,8/3/2016 15:00,0,0,7
INC0000820,2 - Medium,2 - Medium,3 - Moderate,Category 34,1/3/2016 15:51,10/4/2016 15:59,18,0,34
INC0000821,2 - Medium,2 - Medium,3 - Moderate,Category 23,1/3/2016 15:54,24/3/2016 18:59,1,0,13
INC0000822,2 - Medium,2 - Medium,3 - Moderate,Category 9,1/3/2016 15:54,7/3/2016 10:00,0,0,5
INC0000823,2 - Medium,2 - Medium,3 - Moderate,Category 37,1/3/2016 15:55,7/3/2016 17:00,0,0,3
INC0000824,2 - Medium,2 - Medium,3 - Moderate,Category 55,1/3/2016 16:00,24/3/2016 18:50,10,0,20
INC0000825,2 - Medium,2 - Medium,3 - Moderate,Category 26,1/3/2016 16:01,9/3/2016 13:00,1,0,3
INC0000826,2 - Medium,2 - Medium,3 - Moderate,Category 35,1/3/2016 16:01,8/3/2016 17:00,2,0,8
INC0000827,2 - Medium,2 - Medium,3 - Moderate,Category 26,1/3/2016 16:03,7/3/2016 20:00,0,0,3
INC0000828,1 - High,2 - Medium,2 - High,?,1/3/2016 16:04,7/3/2016 10:00,0,0,4
INC0000829,2 - Medium,2 - Medium,3 - Moderate,?,1/3/2016 16:04,8/3/2016 11:00,0,0,2
INC0000830,1 - High,2 - Medium,2 - High,Category 26,1/3/2016 16:06,24/3/2016 18:40,2,0,8
INC0000831,2 - Medium,2 - Medium,3 - Moderate,Category 37,1/3/2016 16:09,27/3/2016 15:59,1,0,10
INC0000832,2 - Medium,2 - Medium,3 - Moderate,Category 26,1/3/2016 16:10,24/3/2016 18:40,0,0,8
INC0000833,2 - Medium,2 - Medium,3 - Moderate,Category 37,1/3/2016 16:11,24/3/2016 18:40,2,0,7
INC0000834,2 - Medium,2 - Medium,3 - Moderate,Category 42,1/3/2016 16:18,9/3/2016 12:00,2,0,7
INC0000835,2 - Medium,2 - Medium,3 - Moderate,Category 26,1/3/2016 16:23,28/3/2016 14:59,1,0,11
INC0000837,2 - Medium,2 - Medium,3 - Moderate,Category 26,1/3/2016 16:24,7/3/2016 21:00,0,0,3
INC0000838,2 - Medium,2 - Medium,3 - Moderate,Category 23,1/3/2016 16:27,8/3/2016 10:00,1,0,5
INC0000839,2 - Medium,2 - Medium,3 - Moderate,Category 24,1/3/2016 16:35,7/3/2016 11:00,0,0,4
INC0000840,2 - Medium,2 - Medium,3 - Moderate,Category 45,1/3/2016 16:38,18/5/2016 15:07,0,0,29
INC0000841,2 - Medium,2 - Medium,3 - Moderate,Category 37,1/3/2016 16:42,6/3/2016 18:00,0,0,2
INC0000842,2 - Medium,2 - Medium,3 - Moderate,Category 45,1/3/2016 16:43,24/3/2016 18:59,6,0,15
INC0000845,3 - Low,2 - Medium,4 - Low,Category 26,1/3/2016 16:47,9/3/2016 17:00,2,0,6
INC0000846,2 - Medium,2 - Medium,3 - Moderate,Category 9,1/3/2016 16:50,7/3/2016 03:00,0,0,2
INC0000847,2 - Medium,2 - Medium,3 - Moderate,Category 23,1/3/2016 16:50,7/3/2016 11:00,0,0,9
INC0000849,2 - Medium,2 - Medium,3 - Moderate,Category 45,1/3/2016 16:55,4/4/2016 16:59,0,0,14
